TweetId,Label,cleaned_text
274833727820025857,Sports,benwalsh hey mate whens the next the bird show in sydney or nearby
300525843288043520,Sports,gbfedcup robson puts aegon gb fed cup team  up with a   win in just under an hour
304693643950829569,Sports,mata turns and shoots powerfully but is pushed over the bar by vaclik the resulting corner is taken and saved cfc
299886674933084161,Sports,bishanbedi entirely agree shocking approach
305969309828673536,Sports,st test over   runs m henriques  p siddle  aus  indvaus  bcci
290226796409020416,Politics, are blind weapons that cannot distinguish between the footfall of a soldier amp that of an old woman gathering firewood madiba
292596004476301312,Sports, off  watch hauritzs second speccy here  bbl bigfinals
302360486501040128,Sports,coaches check out the latest content from the high performance centres coach workshops 
293758420593545217,Sports,watch highlights of the th tourlevel match win for davidferrer at the australianopen  atp tennis
265250511601676289,Politics,dont miss out enter by midnight for the chance to join us on election night in boston 
303826481409298434,Sports,rt effcharity the players after training 
265505559409721344,Politics,tomorrow is election day help us deliver a brighter future for all americans volunteer 
260799310281723906,Politics,barackobamaus defense cuts are making our future less certain and less secure we canut afford four more years 
260507193533665281,Politics,americans have had enough of barackobamaus stale rhetoric amp canned excuses we need real leadership  cantaffordmore
306096564554838016,Sports,juliettegrace theyre th l th l amp th champ  see 
291509093158506497,Sports,four byes zipping delivery misses everything  bbl bigfinals
304561110428839938,Politics,for more on the soviet spy who built modern capitalism and the th century statesman who predicted the eu 
305012050445357057,Sports,rt sjskerratt proudest moment of my life achieved my childhood dream thanks go to codemasters and microsoft made it happen http 
305363692285988866,Sports,clinical south africa march on 
296646871013785601,Politics,telephone conversation with prime minister of iraq nouri almaliki 
306418940656091136,Politics,bhalchandra indeed mine too 
302049943173079041,Politics,rt shibangidas innovation means taking risks and proactively determining what the future will be like milinddeora nasscommilf
300544808475299840,Sports,gbfedcup watson holds at love for 
302860713884532737,Sports, years ago larry legend won his rd and final threepoint contest gt 
303891253202927617,Politics,rt thomaswright great foreignaffairs essay w new document showing why bretton woods architect harry dexter white spied for soviets 
300534132210036736,Sports,gbfedcup bulgaria holds for 
303137535268372480,Sports,ellyse perry strikes again and she has just claimed the vital wicket of stafanie taylor for  wwc
299494858727505920,Politics,rt strobetalbott brookingsinsts dist fellow itamar rabinovich israels formr syria negotiator in foreignaffairs on current crisi 
306564729810325504,Politics,president obama calls for a responsible approach to deficit reduction 
23181366984187904,Sports,and thats that beer gone for australia beer flows for england end of a great series ashes
304262842666868737,Politics,rt uvaevents rt uva seckerry and president sullivan on the lawn moments ago statedeptus  uva
306807402689347585,Sports,a millwall fan who shouted racist abuse at a leeds player has been handed a fiveyear ban from football matches 
305947902897958912,Sports,st test over   runs d warner  m clarke  aus  indvaus  bcci
305947591064051712,Sports,ball exploding from several spots on both ends different ball game altogether when the aussies are batting
306096846034571264,Sports,reeced no full schedule of televised matches here  
302972170865344512,Sports,the letbonnershoot campaign has been validated matt bonner known as redmamba just did his best black mamba impression from pt land
281772353023774720,Politics,putin i would not describe russias political system as authoritarian this is a wrong term
302436583632674818,Politics,meeting with security council members 
301361303757410305,Sports,sangrambanerje balkrish not forgetting shepherdand knight
305578200237490176,Politics, february  nelsonmandela is visited in prison by lazar sidelsky who employed him in his law firm in 
305552044276731906,Sports,lyon replaced by mozzie india  indvaus
51303036596920321,Sports, pollock forgets basic mathematics as sa are dumped from the tournament via duckworth lewis against sri lanka
304857719003824129,Politics,dignitaries and distinguished guests at the bcim car rally flag off bcim 
306509323713003520,Sports,oldhams facup hero matt smith is on in place of chris iwelumo at goodison park  everton  oafc bbcfootball
305208704494616577,Politics,photo the ferry crossing en route dhaka 
29014028269395968,Sports,captain cook for a few scoops before the game plenty of england fans about  residents id say more than the army
293317247668211712,Politics,update on the refurbishment of the nelsonmandela centre of memoryus premises in houghton 
293393051760599042,Politics,former presidents jimmy carter and bill clinton walking out at the inaugural ceremony a moment to remember pomo
297062187753668608,Politics,david cameron pledges more british expertise to help libyan government improve security  pminafrica
287978389787258880,Politics,rt medvedevrussiae merry christmas to all orthodox christians joy and prosperity to you all 
304607730998579202,Politics,eu agency to be given new powers to help pull the plug on cybercrime article about enisas new mandate 
306813815025192960,Sports,rt sportscenter breaking former ers qb alex smith has been traded to the kansas city chiefs the deal cannot be made official until 
